Feature	r2_score	cell_count_coef	dose_coef	intercept
Cytoplasm_Texture_InfoMeas2_ER_3_03_256	0.0046192468011081456	-0.00025960049895942154	0.024077381444379188	0.07468488669856027
Cytoplasm_Texture_InfoMeas2_Hoechst_3_00_256	0.05201148689894863	-0.0010215367951698856	-0.06256753877305503	0.514324300529136
Cytoplasm_Texture_InfoMeas2_PM_3_00_256	0.016773737825614754	-1.407259446264597e-05	0.04657249871078891	-0.1847434915933973
Cytoplasm_Texture_InfoMeas2_PM_3_01_256	0.014066781815752827	-0.00013187935942740443	0.043766603751553286	-0.11913363945314102
Cytoplasm_Texture_InfoMeas2_PM_3_02_256	0.01710024380587749	-0.00018940859198100416	0.04884812529352427	-0.1081410594364901
Cytoplasm_Texture_InfoMeas2_PM_3_03_256	0.010409894804241038	-0.00016301835278967854	0.03659506717017712	-0.03794130511699766
Cytoplasm_Texture_InverseDifferenceMoment_Actin_3_00_256	0.2418930227453906	0.0024346524732545326	0.13521885955033539	-1.5614442697636415
Cytoplasm_Texture_InverseDifferenceMoment_Actin_3_01_256	0.2620938232157979	0.0025059086251795755	0.1402891693450274	-1.6344690114115883
Cytoplasm_Texture_InverseDifferenceMoment_Actin_3_02_256	0.2500187175767131	0.0023421392256534287	0.13933290235569398	-1.5293063897316304
Cytoplasm_Texture_InverseDifferenceMoment_Actin_3_03_256	0.24330135182822177	0.002426980433956522	0.1342910359596832	-1.5476739697737314
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_00_256	0.2496099374917311	0.0017010656440357636	0.15145056170908808	-1.1455626725281063
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_01_256	0.2334388975007219	0.001564789461358576	0.1490131085762996	-1.0821708417872733
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_02_256	0.2517678727840079	0.0015209547287033177	0.1547590586689328	-1.0666267814948431
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_03_256	0.22282439106534346	0.0015233479415544516	0.1424876255687424	-1.008716262292763
Cytoplasm_Texture_InverseDifferenceMoment_Hoechst_3_02_256	0.026923631794826042	0.0004118338163635591	0.04786085070102604	-0.20557812096355454
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_00_256	0.05832320918643952	0.0003791843204204767	0.08024225996065817	-0.14148570072826885
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_01_256	0.05940884792508405	0.00024249623420964455	0.0848173419282094	-0.10775604107060696
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_02_256	0.05977268137168501	0.00013051749578573636	0.08337417216728481	-0.028466968527851078
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_03_256	0.049046855877212026	0.0001641471534415391	0.07555362168280985	0.005176494170377688
Cytoplasm_Texture_InverseDifferenceMoment_PM_3_00_256	0.028098873530342905	0.0009399866635518523	0.03774953024592978	-0.47367695734481186
Cytoplasm_Texture_InverseDifferenceMoment_PM_3_01_256	0.019002408984097663	0.0007422109574347987	0.03262514657801641	-0.3692244911235595
Cytoplasm_Texture_InverseDifferenceMoment_PM_3_02_256	0.026971725694237114	0.00073718257068124	0.0423332731595598	-0.3852916555434839
Cytoplasm_Texture_InverseDifferenceMoment_PM_3_03_256	0.016560910065494094	0.000715951868777486	0.028447678200023797	-0.3029242198356954
Cytoplasm_Texture_SumAverage_Hoechst_3_03_256	0.024591313694373618	-0.0003829283050790436	-0.035405950213160224	0.16126685210494485
Cytoplasm_Texture_SumEntropy_ER_3_01_256	0.1904540758607436	-0.0016623444460323275	-0.12864033720129522	1.0737094194642707
Cytoplasm_Texture_SumEntropy_PM_3_01_256	0.011756146742512685	-0.000890159535619891	-0.01511813755865728	0.39114792546090754
Cytoplasm_Texture_SumVariance_ER_3_03_256	0.05601405242653912	-0.0008009742141667559	-0.061164700716215416	0.481999380721465
Cytoplasm_Texture_SumVariance_Hoechst_3_00_256	0.0001054548167500613	1.5031578701839477e-05	0.002455089226029352	-0.0743651938091715
Cytoplasm_Texture_SumVariance_Mitochondria_3_03_256	0.014792853988520815	-0.00010411334145514671	-0.032448590818336134	-0.09966050784966152
Cytoplasm_Texture_Variance_PM_3_01_256	0.006448738271811583	-0.0005016377837240471	-0.017193592808352042	0.24649566548170407
Cells_AreaShape_BoundingBoxArea	0.0026656824011126456	-0.00038744199035295517	-0.007302637825106849	0.21440232882691598
Cells_AreaShape_ConvexArea	0.0011243693081921524	-0.00030518926413159575	0.007380556135125143	0.17342945756605088
Cells_AreaShape_MeanRadius	0.07854852634259879	-9.45486117871808e-05	0.10671406393771841	-0.10479728199293867
Cells_AreaShape_Zernike_2_0	0.044884942132400796	0.00023725780345657503	0.07294006727142206	-0.21973165972397746
Cells_AreaShape_Zernike_3_1	0.006759650306580767	0.00013477916661279956	0.02796965861090266	-0.12025492679308405
Cells_AreaShape_Zernike_3_3	0.0050588301503904365	8.548248378453287e-05	0.024966058000982918	-0.07177609731335106
Cells_AreaShape_Zernike_4_0	0.0016697905345260944	0.00019530866536502463	0.011614593861531883	-0.13054896578199102
Cells_AreaShape_Zernike_4_2	0.007170074656780101	5.106799730109945e-05	0.02994660548759956	-0.07263785850966205
Cells_AreaShape_Zernike_4_4	0.005348470873107414	0.00012160804068204681	0.02506757117134911	-0.09913342539502408
Cells_AreaShape_Zernike_5_1	0.0021000136306982276	7.214592250762782e-05	0.0156130795374758	-0.07154046076210609
Cells_AreaShape_Zernike_5_3	0.006745545686761334	0.00011902130399153184	0.02852120960920536	-0.1081273886224093
Cells_AreaShape_Zernike_5_5	0.0058415224385575115	0.00014483846551444055	0.02621733071823308	-0.10226060217604716
Cells_AreaShape_Zernike_6_0	0.00025556407676197157	5.751805194267626e-05	-0.005875760846068624	-0.025516398995115094
Cells_AreaShape_Zernike_6_2	0.000334572238355868	0.00016335799043681317	-0.004751464723320528	-0.07766427530898522
Cells_AreaShape_Zernike_6_4	0.005638472954992202	0.00010034659142453019	0.025961252867965853	-0.10141776724910627
Cells_AreaShape_Zernike_6_6	0.00821490307226369	0.00013496645398458973	0.031289566178273685	-0.13204412746154207
Cells_AreaShape_Zernike_7_1	4.611033689427835e-06	-5.177827731819227e-06	-0.0007104961807860851	0.0017094114452843611
Cells_AreaShape_Zernike_7_3	0.001943628457976465	8.425966918712586e-05	0.014925978340117515	-0.07361791301718541
Cells_AreaShape_Zernike_7_5	0.008208405722347156	0.00020803569087061898	0.03055110625433545	-0.15729731695719595
Cells_AreaShape_Zernike_7_7	0.006087093574572933	6.820061311665394e-05	0.027679944837245785	-0.0762355168304445
Cells_AreaShape_Zernike_8_0	0.000970938671375321	-3.281609393992561e-05	-0.010972397249043576	0.038136857726571154
Cells_AreaShape_Zernike_8_2	0.0003826124018500021	3.293414290258727e-05	-0.007236432218285977	-0.0023289602445422243
Cells_AreaShape_Zernike_8_4	0.00018294161537923959	8.271391623093661e-05	0.003333135854656557	-0.03857041943890864
Cells_AreaShape_Zernike_8_6	0.008476887359227248	0.00015828610200094214	0.031362370766995745	-0.15407122651237382
Cells_AreaShape_Zernike_8_8	0.007178726378442413	0.00025190938268918896	0.027343970315032187	-0.18940641443240092
Cells_AreaShape_Zernike_9_1	0.00011069774898320173	-5.448836981692797e-05	-0.0028498973621801055	0.03554190358543115
Cells_AreaShape_Zernike_9_3	0.00015267574029376174	7.284218815560064e-05	0.0030692420080241055	-0.04397336256753911
Cells_AreaShape_Zernike_9_5	0.0008621554127749009	0.00013163946068990676	0.008543334919512303	-0.08337594924599129
Cells_AreaShape_Zernike_9_7	0.00785433583301065	9.210264016226519e-05	0.031131963135649608	-0.10251297951205363
Cells_AreaShape_Zernike_9_9	0.0071640499828560245	0.00014329455860755873	0.02913697050519226	-0.11661325010220555
Cells_Correlation_Correlation_Actin_Hoechst	0.003280613366267504	-0.00026596046876409734	0.02100229423886286	0.10913000401727026
Cells_Correlation_Correlation_Actin_Mitochondria	0.01730161710790712	-0.0013153326732561735	0.010047646707973677	0.7566021975962482
Cells_Correlation_Correlation_Actin_PM	0.0024519135751592813	-0.0004909167996307635	0.003220921404375462	0.28964739009160034
Cells_Correlation_Correlation_ER_Hoechst	0.18411595968900973	0.0008232706811468804	0.15042011345549672	-0.8501789996870176
Cells_Correlation_Correlation_ER_PM	0.19957027248801007	0.0009703841109196	0.160971333213092	-1.083374929252424
Cells_Correlation_Correlation_Hoechst_Mitochondria	0.006243927957838791	0.0004462993635466286	0.020804505597168156	-0.2878768775001769
Cells_Correlation_Correlation_Hoechst_PM	0.07011926647025413	0.0006392625839890374	0.09416585261448816	-0.5397850660246886
Cells_Correlation_K_ER_Hoechst	0.14963443952971878	0.0015784998915646551	0.1131085062024185	-1.1121688167155679
Cells_Correlation_K_Hoechst_ER	0.02246111628859815	-0.0006058742903432487	-0.04334512424810889	0.42196881326506186
Cells_Correlation_Manders_Hoechst_Actin	0.11007175729115637	-0.00155404784551608	-0.08820715354167817	1.0820190293518528
Cells_Correlation_Manders_PM_Hoechst	0.01904928934968475	-0.00011953299926287514	-0.0515592410373048	0.2811507924538061
Cells_Correlation_Overlap_Actin_ER	0.0025643507464380155	-0.0004167423203066354	-0.005797820976883687	0.2933505937860994
Cells_Correlation_Overlap_ER_Hoechst	0.11599002790635049	0.0011210934149533803	0.10951615886725391	-0.8014215357121285
Cells_Correlation_RWC_Actin_ER	0.004412477458873965	0.0004274327108377541	-0.021999254836458256	-0.10929707528746435
Cells_Correlation_RWC_ER_Hoechst	0.02017300772975139	-0.0005095196799034818	-0.0438406474652792	0.33289200143869674
Cells_Correlation_RWC_ER_Mitochondria	0.014043241045148314	-0.0007524563824913656	-0.03056077417008436	0.5369173790724894
Cells_Correlation_RWC_Hoechst_ER	0.0074525493943994325	-0.0003609436324183899	-0.026485006228586124	0.24681775528010927
Cells_Correlation_RWC_Hoechst_Mitochondria	0.020073971867580975	0.00036640358148465444	-0.056608704022973105	-0.08768370418022758
Cells_Correlation_RWC_Mitochondria_Hoechst	0.06441288305081072	-6.458906907557293e-05	-0.0944967578383706	0.23555658434204088
Cells_Correlation_RWC_PM_ER	0.04334450898879472	0.0008248003014240871	0.0660508092172419	-0.6584441650654109
Cells_Granularity_1_Actin	0.049739031333174366	0.0004230017130047786	-0.08301825675136469	-0.03764755625478558
Cells_Granularity_1_Hoechst	0.0002647149217347433	0.00016059376601850508	0.0006194638061282585	0.03567212496317951
Cells_Granularity_1_Mitochondria	0.05110487109829509	-0.0009504823009821033	-0.0695224005960891	0.6694583862780104
Cells_Granularity_2_Hoechst	0.0012819989501597906	0.0003171717928900189	-0.00560117369314213	-0.2277632846664891
Cells_Intensity_IntegratedIntensityEdge_Actin	0.2500015433050482	-0.0025291300114088197	-0.1367463887049124	1.6140662470889393
Cells_Intensity_IntegratedIntensityEdge_ER	0.30786673465906067	-0.0014771342150793725	-0.181136637610075	1.1727411568895711
Cells_Intensity_IntegratedIntensityEdge_Hoechst	0.18132392278437248	-0.0008512147673687613	-0.13276868160516775	0.6994689244440337
Cells_Intensity_IntegratedIntensityEdge_Mitochondria	0.23262750695576984	-0.0010048701014251304	-0.14658762224372837	0.7308101756429641
Cells_Intensity_IntegratedIntensityEdge_PM	0.16229753727927765	-0.0011492851295039459	-0.1294196110628188	0.8876974847741276
Cells_Intensity_IntegratedIntensity_Hoechst	0.02207145236786001	-0.0012787700598555695	0.031070105249073273	0.5389346569618466
Cells_Intensity_MADIntensity_Hoechst	0.051857907770130995	-0.0006968381914180668	-0.0618033284082675	0.45684891314737497
Cells_Intensity_MADIntensity_Mitochondria	0.018339054060727666	6.731041434165596e-05	-0.04022484236416677	-0.18902501835222546
Cells_Intensity_MADIntensity_PM	0.005958023349222463	-0.0005503034333345099	-0.010435232704761254	0.19432315944106354
Cells_Intensity_MassDisplacement_Actin	0.011504154072660144	-0.00048326758568480833	-0.028982988420796742	0.2971209217338729
Cells_Intensity_MassDisplacement_Hoechst	0.031133392877755184	-0.00044117233246517056	-0.05620783034754588	0.32590631547570054
Cells_Intensity_MaxIntensityEdge_Actin	0.10059155733395819	-0.0020725503807527616	-0.06757320703155428	1.1783967980889545
Cells_Intensity_MaxIntensityEdge_ER	0.13599095243480108	-0.0014247557987205066	-0.1065501150916578	0.9360675942953318
Cells_Intensity_MaxIntensityEdge_Hoechst	0.0239724722938216	-7.524041986575938e-05	-0.04667891474703319	0.05106847782390053
Cells_Intensity_MaxIntensityEdge_Mitochondria	0.06474656232479448	-0.0005277974151859832	-0.07746402360761799	0.23640184165004838
Cells_Intensity_MaxIntensityEdge_PM	0.03550750896969235	-0.0008031484284926432	-0.06042210265937028	0.6286488707158964
Cells_Intensity_MaxIntensity_Hoechst	0.011290725419538128	-0.00011298767383333251	0.034399064299428565	-0.12439743465169995
Cells_Intensity_MeanIntensityEdge_Hoechst	0.10214733425871303	-0.0007446910770292574	-0.0895611373338277	0.5257904169253105
Cells_Intensity_MeanIntensity_Hoechst	0.053783528263560365	-0.0005855429584183989	-0.06678555443440413	0.35025306877002205
Cells_Intensity_MinIntensityEdge_Actin	0.10513356037830512	-0.001509889286323798	-0.07544010617409405	0.9036156127584779
Cells_Intensity_StdIntensityEdge_Hoechst	0.04919102275914333	-0.00028139585741503517	-0.06520371216419701	0.2106387433701141
Cells_Intensity_StdIntensityEdge_Mitochondria	0.0814638053976684	-0.00047282101172732116	-0.07996758912388029	0.21505948441839526
Cells_Intensity_StdIntensityEdge_PM	0.0441835247085709	-0.0008900036085691426	-0.05625084885989016	0.5485774910582687
Cells_Intensity_UpperQuartileIntensity_Hoechst	0.06253663963188527	-0.0005514606456790827	-0.07750948306418212	0.4306371556753369
Cells_Neighbors_AngleBetweenNeighbors_Adjacent	0.001076025080569365	0.00020896791665446946	0.00745655988405867	-0.09793882756393699
Cells_Neighbors_FirstClosestDistance_Adjacent	0.009270793956287049	-0.0001742490647339952	0.03457363519251274	0.06818460876784457
Cells_Neighbors_PercentTouching_Adjacent	0.014997518529322629	-0.0004297221265457008	0.044442992394277236	0.13899423614986808
Cells_Neighbors_SecondClosestDistance_Adjacent	0.008690125208240307	-0.00017163726626170375	0.03273277013779307	0.04602780928732825
Cells_RadialDistribution_FracAtD_Actin_1of4	0.018669888088419295	-0.00013925810383384318	0.05016328880765224	0.021190161836443525
Cells_RadialDistribution_FracAtD_Actin_3of4	0.027550107139329927	-9.34739816087187e-05	0.0589480863470526	-0.03590883822184467
Cells_RadialDistribution_FracAtD_Actin_4of4	0.02755024026376074	0.0001294813352475156	-0.0593073514083312	0.010319813471106692
Cells_RadialDistribution_FracAtD_ER_1of4	0.0920844653916375	0.0001417168462019055	0.111885470542538	-0.2863135467681479
Cells_RadialDistribution_FracAtD_Hoechst_1of4	0.01443301548999476	9.252635227355421e-05	0.042946866984171994	-0.1258023768606926
Cells_RadialDistribution_FracAtD_Hoechst_2of4	0.021902988086074604	0.0001314560673213114	0.051489570636588905	-0.1639467192228955
Cells_RadialDistribution_FracAtD_Hoechst_3of4	0.01736923109600952	0.00028983126155619906	0.042683152965280725	-0.25073557969242916
Cells_RadialDistribution_FracAtD_Mitochondria_1of4	0.061468556259173246	0.0002961790080248694	0.08683829540000242	-0.313608522103521
Cells_RadialDistribution_FracAtD_PM_1of4	0.06327897940625393	0.0001324357039088897	0.092647292099976	-0.22305215671974055
Cells_RadialDistribution_FracAtD_PM_3of4	0.0961203718725514	0.00035011662369070757	0.10553640503269528	-0.3983858869973531
Cells_RadialDistribution_FracAtD_PM_4of4	0.10243642564421618	-0.00029584117058795986	-0.11163589439190495	0.3645249217912626
Cells_RadialDistribution_MeanFrac_Actin_1of4	0.0005988337102525998	-5.8218749682023834e-05	0.008947293394763085	0.0563281371339105
Cells_RadialDistribution_MeanFrac_Actin_2of4	0.0002610169702825793	-0.0001507074659327539	0.0034935113242789044	0.12202972194037856
Cells_RadialDistribution_MeanFrac_Actin_3of4	0.0021733114997030123	-0.00011881865286181943	-0.01486722762747102	0.13816300208233578
Cells_RadialDistribution_MeanFrac_Actin_4of4	0.0024810985744193603	4.122612702992092e-05	0.01752931003254887	-0.09956073959665701
Cells_RadialDistribution_MeanFrac_ER_1of4	0.05532196925877475	0.00033561404354715886	0.08063769383216889	-0.36419697546471563
Cells_RadialDistribution_MeanFrac_ER_2of4	0.06385479414146955	0.00042942667075284504	0.08491246724669801	-0.43678269851702567
Cells_RadialDistribution_MeanFrac_ER_3of4	0.022125316927637084	0.0004767044310874149	0.04542520909408428	-0.39809611635533015
Cells_RadialDistribution_MeanFrac_ER_4of4	0.13687043378886132	-0.0005494059841827358	-0.13055616646116716	0.585167812435613
Cells_RadialDistribution_MeanFrac_Hoechst_1of4	0.001940084440761547	0.00023704355426593725	0.011100733062261675	-0.15763194760667532
Cells_RadialDistribution_MeanFrac_Hoechst_2of4	0.0005465818106018538	0.0002291768526999511	-0.0006149147136544246	-0.13298400079352174
Cells_RadialDistribution_MeanFrac_Hoechst_3of4	0.009789784510315647	0.00011503249873458311	-0.03460082261257946	-0.016097257970236298
Cells_RadialDistribution_MeanFrac_Hoechst_4of4	0.02330697651943936	-0.00031079070727235876	-0.050216696195534684	0.2756468923341086
Cells_RadialDistribution_MeanFrac_Mitochondria_1of4	0.02674101694333464	0.0005763932298125674	0.047551133273921145	-0.4235949582972522
Cells_RadialDistribution_MeanFrac_Mitochondria_2of4	0.027251362632313425	0.0007009781980738201	0.04498854576002306	-0.49562891472444237
Cells_RadialDistribution_MeanFrac_Mitochondria_3of4	0.0070255314795397705	0.0006643387754984742	0.011222762650296295	-0.4225020881323944
Cells_RadialDistribution_MeanFrac_Mitochondria_4of4	0.10113647736590758	-0.0009846636128199042	-0.09951995149470154	0.7458065245691623
Cells_RadialDistribution_MeanFrac_PM_1of4	0.01712254200269181	0.0003216678412153621	0.04362355107429519	-0.25371090166151855
Cells_RadialDistribution_MeanFrac_PM_3of4	0.0012715030316521325	0.00034845654895737877	0.00029395994763813896	-0.21472661474594743
Cells_RadialDistribution_MeanFrac_PM_4of4	0.10464157392647389	-0.0005973506678003267	-0.11034397542498471	0.5383753483665743
Cells_RadialDistribution_RadialCV_Actin_1of4	0.001157667439553145	-0.0002758341280164339	0.009289954571311572	0.15101425860480439
Cells_RadialDistribution_RadialCV_Actin_2of4	0.0012804869850001621	-0.00030949208929783505	0.00844777489176099	0.1545229826639581
Cells_RadialDistribution_RadialCV_Actin_3of4	0.001398629164252596	-0.00010920837652668762	-0.01138754511507894	0.08092095745228718
Cells_RadialDistribution_RadialCV_Actin_4of4	0.012255861516958344	-0.00034652443999208337	-0.034315286195977894	0.243404155165507
Cells_RadialDistribution_RadialCV_ER_1of4	0.0018741302952406391	-0.0003101195460536022	-0.009078325149308798	0.20533245837416772
Cells_RadialDistribution_RadialCV_ER_2of4	0.0013441920817021114	-0.00018878294104160165	0.012895224277010231	0.08015644792453322
Cells_RadialDistribution_RadialCV_ER_3of4	0.0060162288164967714	-0.00024391975230611456	0.02876561980936461	0.06040341732799343
Cells_RadialDistribution_RadialCV_ER_4of4	0.004023577718024307	-0.00032212326197947664	0.022898333320961434	0.08415495752002984
Cells_RadialDistribution_RadialCV_Hoechst_1of4	0.030247141143467937	0.00016346836566687582	0.06151412858325664	-0.21538867826710506
Cells_RadialDistribution_RadialCV_Hoechst_2of4	0.07691565742360862	0.00041203868017137765	0.09533072937213018	-0.43034268465124514
Cells_RadialDistribution_RadialCV_Hoechst_3of4	0.0852316997279321	0.0006604076324450681	0.09667263543613522	-0.587034874993381
Cells_RadialDistribution_RadialCV_Hoechst_4of4	0.005514071185078406	0.0002137530037047455	-0.0271988163504309	-0.1144323355214053
Cells_RadialDistribution_RadialCV_Mitochondria_1of4	0.02140410962343353	0.00027679216042083974	0.048390074338563585	-0.29794047157942966
Cells_RadialDistribution_RadialCV_Mitochondria_2of4	0.04287498023656833	0.0005249527546156053	0.06544244204034211	-0.4879088994051178
Cells_RadialDistribution_RadialCV_Mitochondria_3of4	0.061862045695666334	0.0006541551090892167	0.07953171577760494	-0.5995690273677469
Cells_RadialDistribution_RadialCV_Mitochondria_4of4	0.024542335662149584	0.0008408156108164906	0.039570584025987725	-0.637011139349039
Cells_RadialDistribution_RadialCV_PM_1of4	0.01199780178479859	0.00011969931314819095	0.038361981762334574	-0.12965184882410646
Cells_RadialDistribution_RadialCV_PM_2of4	0.04984121543467035	0.0003190603723438663	0.07654681028840624	-0.321049934637019
Cells_RadialDistribution_RadialCV_PM_3of4	0.07340404226623265	0.0003254831054260274	0.09511765710286955	-0.3859143418110193
Cells_RadialDistribution_RadialCV_PM_4of4	0.01307176766002105	2.184335336052054e-05	0.041112655099093676	-0.1472974920317287
Cells_Texture_Contrast_Hoechst_3_02_256	0.001151256511102483	0.00014584436571749555	0.006877137485004088	-0.2287591458609483
Cells_Texture_Correlation_Actin_3_01_256	0.03637079634955287	-0.001234088763518058	-0.040210379295452583	0.7673034208922017
Cells_Texture_Correlation_Actin_3_03_256	0.05556982243240094	-0.0012917881623994182	-0.05615801296456966	0.8936218190058436
Cells_Texture_Correlation_Hoechst_3_00_256	0.029277485920116475	-0.0008605975669488332	-0.04315001829025884	0.5743707417748983
Cells_Texture_Correlation_Hoechst_3_01_256	0.03672359356842603	-0.0009140867949443875	-0.0500645697196036	0.6146583569365788
Cells_Texture_Correlation_Hoechst_3_02_256	0.03226377332444064	-0.0009993798998746595	-0.042803269943211514	0.6294275825309368
Cells_Texture_Correlation_Hoechst_3_03_256	0.035317757704176445	-0.0009038193285274422	-0.04810763524870967	0.6333990418591413
Cells_Texture_Correlation_Mitochondria_3_00_256	0.013164290152820057	0.0007944531444240082	0.025974317711592112	-0.5438297705078069
Cells_Texture_Correlation_Mitochondria_3_01_256	0.010142913348797689	0.0005404801099981799	0.027273416501754376	-0.41249819365910834
Cells_Texture_Correlation_Mitochondria_3_02_256	0.010493332793799826	0.00048378645049098316	0.030057155728341296	-0.4006689599917286
Cells_Texture_Correlation_PM_3_00_256	0.08593486755638302	0.0003935430747611996	0.11080384718706977	-0.6610195125719693
Cells_Texture_Correlation_PM_3_01_256	0.06958956616889667	0.0002634283803631682	0.09957509087377682	-0.5547715100068034
Cells_Texture_Correlation_PM_3_02_256	0.0847215624899097	0.0002577320024011972	0.11148402248041779	-0.5967446361133788
Cells_Texture_Correlation_PM_3_03_256	0.0672747500578913	0.0002514971564015052	0.09728833272160889	-0.5081531778460842
Cells_Texture_DifferenceVariance_Hoechst_3_01_256	0.0005789299995261343	6.556875198197102e-05	0.007678920448760097	0.045827103873890024
Cells_Texture_InfoMeas1_Actin_3_00_256	0.0010817702689797093	0.00025067972547477104	-0.009381878458564231	-0.14129739048068266
Cells_Texture_InfoMeas1_Actin_3_01_256	0.0017674302508408068	0.0003956755520889935	-0.007757802629278574	-0.171589725475278
Cells_Texture_InfoMeas1_Actin_3_02_256	0.003084773518092221	0.0005342199558562937	-0.009976003364154806	-0.27187596658219615
Cells_Texture_InfoMeas1_Actin_3_03_256	0.0032916290524244163	0.000509685869139994	0.005042065788211802	-0.32560408717678774
Cells_Texture_InfoMeas1_Hoechst_3_00_256	0.0020997679347113385	0.0004705862542456304	0.00022647828101313066	-0.33223875015689036
Cells_Texture_InfoMeas1_Hoechst_3_01_256	0.006227959855493959	0.0006454510817425398	0.01305952414753155	-0.4244077439109502
Cells_Texture_InfoMeas1_Hoechst_3_02_256	0.0032174734998673404	0.0005782716310115462	0.0003683301000090931	-0.3748367521666575
Cells_Texture_InfoMeas1_Hoechst_3_03_256	0.006113063735879498	0.0006695247199966088	0.010475645203066701	-0.45443268372834866
Cells_Texture_InfoMeas2_Actin_3_00_256	0.042344309456945894	-0.0013789393319855203	-0.0393219379516366	0.8625475122915
Cells_Texture_InfoMeas2_Actin_3_01_256	0.040159839576664025	-0.0014718793216308105	-0.03593696740940953	0.857863000218827
Cells_Texture_InfoMeas2_Actin_3_02_256	0.046154364052179764	-0.0016261471651122707	-0.03555677859794083	0.9616628729645733
Cells_Texture_InfoMeas2_Actin_3_03_256	0.055745645715237435	-0.0015284755142990975	-0.048226221794941265	0.9712788468840851
Cells_Texture_InfoMeas2_Hoechst_3_00_256	0.060644914492246293	-0.0002992276010978788	-0.08352038462425226	0.3140408933431177
Cells_Texture_InfoMeas2_Mitochondria_3_00_256	0.006756845664900646	0.0008730622200090265	0.00013852959678548176	-0.5710431794779721
Cells_Texture_InfoMeas2_Mitochondria_3_01_256	0.0037499112895212905	0.0005816307690085531	0.0062332439023584625	-0.4445304311326351
Cells_Texture_InfoMeas2_Mitochondria_3_02_256	0.0035146155252816502	0.0005642808324149264	0.006552030097999392	-0.437767902885672
Cells_Texture_InfoMeas2_Mitochondria_3_03_256	0.003006897859892721	0.0005888244999587374	-0.0036184821444044555	-0.36630447373769337
Cells_Texture_InfoMeas2_PM_3_00_256	0.035336933217153255	0.00012466199155005352	0.06586317422052403	-0.26636664039532576
Cells_Texture_InfoMeas2_PM_3_01_256	0.030163496667152123	2.9010718189578126e-05	0.0614392175509757	-0.20838694145040362
Cells_Texture_InfoMeas2_PM_3_02_256	0.03438725918645691	-5.193778234915123e-05	0.06682322723472914	-0.1864880836274288
Cells_Texture_InfoMeas2_PM_3_03_256	0.02499007236963091	-1.4901922753720814e-06	0.05400418750423254	-0.11964371154623857
Cells_Texture_InverseDifferenceMoment_Hoechst_3_01_256	0.036575702977875046	9.890364028055062e-05	0.0645282499066308	-0.12951430151799412
Cells_Texture_SumAverage_Hoechst_3_03_256	0.03103920778859559	-0.000152169453861083	-0.05476116756086071	0.08306395198075904
Cells_Texture_SumVariance_Actin_3_03_256	0.11383964559206872	-0.0016458994482537973	-0.07708206933914584	0.9656097649204884
Cells_Texture_Variance_Hoechst_3_01_256	0.00021425383508455464	-0.00011747530630042801	-5.171423652742801e-05	-0.1340581156555371
Nuclei_AreaShape_BoundingBoxArea	0.06866067983439994	-0.0009319428298280022	-0.07445577143460941	0.9175438718122835
Nuclei_AreaShape_Compactness	0.0006243324815521367	9.994891156240321e-05	-0.006303756018818154	-0.11385253823622243
Nuclei_AreaShape_Extent	0.00011755080679742846	2.1901067678461938e-05	0.0032997283528988204	0.053424598961214625
Nuclei_AreaShape_FormFactor	0.0006615133595492262	-0.00011883941050571233	0.007615888629356708	0.12971544211316033
Nuclei_AreaShape_MajorAxisLength	0.041389254022040856	-0.0006327054394383877	-0.05824211470665779	0.6388594707186951
Nuclei_AreaShape_MinFeretDiameter	0.05160379766357703	-0.000907789903487115	-0.06372472054527487	0.9187068847440821
Nuclei_AreaShape_Orientation	0.0006603711806413282	-3.321571246138961e-05	0.009490280904553174	-0.03709819570816899
Nuclei_AreaShape_Solidity	0.0004352765296131711	-0.00016290222900802425	-0.0007547030728726484	0.1816862915788251
Nuclei_AreaShape_Zernike_0_0	0.000589216230004519	-0.00020970684733097447	-0.002325051949752361	0.23934734171400787
Nuclei_AreaShape_Zernike_1_1	0.00021627403350676921	-0.00014870989787904576	0.002214310500891894	0.06340747318150373
Nuclei_AreaShape_Zernike_2_0	0.0002911353181754839	0.00018079014180616502	-0.002196640776093535	-0.19003271060697047
Nuclei_AreaShape_Zernike_2_2	0.0027480697989991087	0.0003358145380215541	0.012571704208890413	-0.31570965173821713
Nuclei_AreaShape_Zernike_3_1	0.0005403122535734273	-0.00023766245159064986	0.001514400362311839	0.12338304501729781
Nuclei_AreaShape_Zernike_3_3	0.0001641136758949724	-0.00012728907659412684	0.002283519524873029	0.06335799347489118
Nuclei_AreaShape_Zernike_4_0	0.004675199507492733	-0.00033797541830672196	-0.017801384637299536	0.32846267147603664
Nuclei_AreaShape_Zernike_4_2	0.00037746846995334593	-8.408367218811321e-05	-0.005315358810958576	0.06741476685573117
Nuclei_AreaShape_Zernike_4_4	0.0005487317087324861	0.00018037072022398628	0.0036158818401762815	-0.19945074283912023
