Metadata_WellRow	Metadata_WellCol	Metadata_heart_number	Metadata_cell_type	Metadata_heart_failure_type	Metadata_treatment	Metadata_Cells_Location_Center_X	Metadata_Cells_Location_Center_Y	Metadata_Image_Count_Cells	Metadata_ImageNumber	Metadata_Plate	Metadata_Well	Metadata_Cells_Number_Object_Number	Metadata_Cytoplasm_Parent_Cells	Metadata_Cytoplasm_Parent_Nuclei	Metadata_Nuclei_Number_Object_Number	Metadata_Site	UMAP0	UMAP1
D	3	9	failing	rejected	drug_x	163.75164353542732	978.3190487785082	50	307.0	localhost230405150001	D03	46.0	46.0	57.0	57.0	f02	0.20829456	5.8550534
D	3	9	failing	rejected	drug_x	425.64134877384197	994.8292461398728	50	307.0	localhost230405150001	D03	47.0	47.0	58.0	58.0	f02	0.35203904	6.7063036
D	3	9	failing	rejected	drug_x	255.53669919389054	1049.5277895630038	50	307.0	localhost230405150001	D03	49.0	49.0	61.0	61.0	f02	5.0255194	4.1811304
D	3	9	failing	rejected	drug_x	557.6421923474663	1047.7487073422958	50	307.0	localhost230405150001	D03	50.0	50.0	62.0	62.0	f02	4.143204	4.843095
D	3	9	failing	rejected	drug_x	672.5189085248603	102.24036260415713	53	308.0	localhost230405150001	D03	1.0	1.0	4.0	4.0	f03	0.16200073	7.025812
D	3	9	failing	rejected	drug_x	865.5711199135758	131.42448685631976	53	308.0	localhost230405150001	D03	3.0	3.0	8.0	8.0	f03	0.08502833	6.680491
D	3	9	failing	rejected	drug_x	728.3418747972754	168.59130716834252	53	308.0	localhost230405150001	D03	4.0	4.0	9.0	9.0	f03	1.1511015	6.2818046
D	3	9	failing	rejected	drug_x	160.015554349792	162.23042141436065	53	308.0	localhost230405150001	D03	6.0	6.0	11.0	11.0	f03	2.3126917	5.7182746
D	3	9	failing	rejected	drug_x	288.02671025354806	198.65858714718544	53	308.0	localhost230405150001	D03	7.0	7.0	12.0	12.0	f03	-0.54476786	7.2265697
D	3	9	failing	rejected	drug_x	871.9117526784984	240.2341539216488	53	308.0	localhost230405150001	D03	8.0	8.0	13.0	13.0	f03	-0.4514034	6.2318587
D	3	9	failing	rejected	drug_x	295.22084623323013	271.8679050567595	53	308.0	localhost230405150001	D03	9.0	9.0	14.0	14.0	f03	2.545113	5.646489
D	3	9	failing	rejected	drug_x	178.32671629445824	285.106699751861	53	308.0	localhost230405150001	D03	10.0	10.0	15.0	15.0	f03	6.9014697	3.99482
D	3	9	failing	rejected	drug_x	638.9762392661983	286.31825722092117	53	308.0	localhost230405150001	D03	11.0	11.0	16.0	16.0	f03	-0.4418838	6.5423355
D	3	9	failing	rejected	drug_x	397.38630377524146	291.9853672812408	53	308.0	localhost230405150001	D03	12.0	12.0	17.0	17.0	f03	1.8179189	5.8171296
D	3	9	failing	rejected	drug_x	329.57142857142856	334.46318681318684	53	308.0	localhost230405150001	D03	13.0	13.0	18.0	18.0	f03	3.0783935	4.771978
D	3	9	failing	rejected	drug_x	821.4380148548278	340.75455773126265	53	308.0	localhost230405150001	D03	14.0	14.0	19.0	19.0	f03	0.305417	6.3982506
D	3	9	failing	rejected	drug_x	180.50234741784038	363.50888665325283	53	308.0	localhost230405150001	D03	15.0	15.0	20.0	20.0	f03	-0.13313685	2.6292326
D	3	9	failing	rejected	drug_x	511.71736232181314	343.8668854476464	53	308.0	localhost230405150001	D03	16.0	16.0	21.0	21.0	f03	-0.4139444	5.9461617
D	3	9	failing	rejected	drug_x	415.4829572731637	370.6404224675948	53	308.0	localhost230405150001	D03	17.0	17.0	22.0	22.0	f03	2.7759895	5.0615454
D	3	9	failing	rejected	drug_x	259.1958410107923	392.91234535404055	53	308.0	localhost230405150001	D03	18.0	18.0	23.0	23.0	f03	0.5182501	5.191166
D	3	9	failing	rejected	drug_x	613.0379498814066	431.6974321955244	53	308.0	localhost230405150001	D03	19.0	19.0	25.0	25.0	f03	0.19871461	3.5715923
D	3	9	failing	rejected	drug_x	777.624084713304	464.556832263152	53	308.0	localhost230405150001	D03	21.0	21.0	29.0	29.0	f03	0.13847913	6.9116135
D	3	9	failing	rejected	drug_x	684.994191534161	513.9101139911421	53	308.0	localhost230405150001	D03	22.0	22.0	30.0	30.0	f03	0.46850228	6.4918237
D	3	9	failing	rejected	drug_x	393.9634761321909	528.0189963280294	53	308.0	localhost230405150001	D03	23.0	23.0	31.0	31.0	f03	-0.1731992	6.7868648
D	3	9	failing	rejected	drug_x	948.3819384526892	503.6629278113316	53	308.0	localhost230405150001	D03	24.0	24.0	32.0	32.0	f03	2.2554028	5.8852234
D	3	9	failing	rejected	drug_x	547.3016222834405	564.9756963575145	53	308.0	localhost230405150001	D03	26.0	26.0	34.0	34.0	f03	-0.74277437	7.33255
D	3	9	failing	rejected	drug_x	1074.5036818851252	612.2945508100147	53	308.0	localhost230405150001	D03	28.0	28.0	36.0	36.0	f03	6.0172706	4.102115
D	3	9	failing	rejected	drug_x	819.0244700110962	644.5824329848741	53	308.0	localhost230405150001	D03	29.0	29.0	37.0	37.0	f03	-2.0028532	3.5437639
D	3	9	failing	rejected	drug_x	1023.9670035671819	649.1313912009513	53	308.0	localhost230405150001	D03	31.0	31.0	39.0	39.0	f03	1.7396104	1.1259605
D	3	9	failing	rejected	drug_x	393.6050250186309	693.838390290642	53	308.0	localhost230405150001	D03	32.0	32.0	40.0	40.0	f03	-0.25226578	6.4281497
D	3	9	failing	rejected	drug_x	525.6548461002092	700.140502042036	53	308.0	localhost230405150001	D03	33.0	33.0	41.0	41.0	f03	-0.09791932	6.590759
D	3	9	failing	rejected	drug_x	736.7775568595122	713.7968090781243	53	308.0	localhost230405150001	D03	34.0	34.0	42.0	42.0	f03	-1.531548	3.9515066
D	3	9	failing	rejected	drug_x	917.1029207232267	697.5826273865217	53	308.0	localhost230405150001	D03	35.0	35.0	43.0	43.0	f03	-1.2585309	5.827369
D	3	9	failing	rejected	drug_x	197.5540265035678	728.9809505606524	53	308.0	localhost230405150001	D03	36.0	36.0	44.0	44.0	f03	0.27034006	6.2286887
D	3	9	failing	rejected	drug_x	274.9932763096302	838.3005234265288	53	308.0	localhost230405150001	D03	39.0	39.0	47.0	47.0	f03	0.35941437	6.9321594
D	3	9	failing	rejected	drug_x	108.04037234598891	837.0163162849075	53	308.0	localhost230405150001	D03	40.0	40.0	48.0	48.0	f03	-0.030758558	6.257075
D	3	9	failing	rejected	drug_x	904.1238784370478	881.7151953690304	53	308.0	localhost230405150001	D03	41.0	41.0	50.0	50.0	f03	1.7298474	-0.37738085
D	3	9	failing	rejected	drug_x	430.4086956521739	837.983143812709	53	308.0	localhost230405150001	D03	42.0	42.0	51.0	51.0	f03	2.1723812	5.8423524
D	3	9	failing	rejected	drug_x	797.0116287574051	852.0023403788488	53	308.0	localhost230405150001	D03	43.0	43.0	52.0	52.0	f03	-2.2158794	3.973132
D	3	9	failing	rejected	drug_x	701.9775824175824	925.8153846153846	53	308.0	localhost230405150001	D03	44.0	44.0	53.0	53.0	f03	2.71557	4.7722735
D	3	9	failing	rejected	drug_x	871.9757475083056	959.5265780730897	53	308.0	localhost230405150001	D03	46.0	46.0	55.0	55.0	f03	1.468176	0.74417514
D	3	9	failing	rejected	drug_x	1031.3912460920053	943.982804823582	53	308.0	localhost230405150001	D03	47.0	47.0	56.0	56.0	f03	0.43491784	1.009069
D	3	9	failing	rejected	drug_x	962.6992532914129	969.4563764983297	53	308.0	localhost230405150001	D03	48.0	48.0	57.0	57.0	f03	0.32338408	-1.0693412
D	3	9	failing	rejected	drug_x	546.3001755412522	976.4172030427151	53	308.0	localhost230405150001	D03	49.0	49.0	59.0	59.0	f03	7.594911	4.2380133
D	3	9	failing	rejected	drug_x	1069.5324503311258	1004.5423841059603	53	308.0	localhost230405150001	D03	50.0	50.0	62.0	62.0	f03	2.7667058	4.0032907
D	3	9	failing	rejected	drug_x	1036.9595820731372	1031.048941435249	53	308.0	localhost230405150001	D03	51.0	51.0	64.0	64.0	f03	0.9858336	-0.0009368298
D	3	9	failing	rejected	drug_x	748.6660714285714	1034.6128571428571	53	308.0	localhost230405150001	D03	53.0	53.0	66.0	66.0	f03	2.543612	5.76406
D	3	9	failing	rejected	drug_x	515.3148205445544	129.60287747524754	42	309.0	localhost230405150001	D03	4.0	4.0	10.0	10.0	f04	-0.8986604	7.520293
D	3	9	failing	rejected	drug_x	525.1254840791738	226.2477947504303	42	309.0	localhost230405150001	D03	6.0	6.0	12.0	12.0	f04	0.2642049	6.0794826
D	3	9	failing	rejected	drug_x	929.1046314258002	279.6394277400582	42	309.0	localhost230405150001	D03	11.0	11.0	18.0	18.0	f04	-0.851574	7.590408
D	3	9	failing	rejected	drug_x	305.8833333333333	369.28041666666667	42	309.0	localhost230405150001	D03	12.0	12.0	19.0	19.0	f04	1.7735752	5.4600763
D	3	9	failing	rejected	drug_x	562.4873864213556	389.2987753259213	42	309.0	localhost230405150001	D03	13.0	13.0	20.0	20.0	f04	-0.21432064	6.080253
D	3	9	failing	rejected	drug_x	158.22291393621668	417.56542158147664	42	309.0	localhost230405150001	D03	14.0	14.0	21.0	21.0	f04	-1.3556399	0.9534087
D	3	9	failing	rejected	drug_x	927.2203078336779	497.2112910636343	42	309.0	localhost230405150001	D03	18.0	18.0	26.0	26.0	f04	0.30230463	6.6025896
D	3	9	failing	rejected	drug_x	510.65632208010067	499.59110924722165	42	309.0	localhost230405150001	D03	19.0	19.0	28.0	28.0	f04	-0.83611286	7.322155
D	3	9	failing	rejected	drug_x	733.3884199511684	561.6696198116498	42	309.0	localhost230405150001	D03	20.0	20.0	30.0	30.0	f04	-0.79178494	6.4960365
D	3	9	failing	rejected	drug_x	710.9720063581773	685.9516072059344	42	309.0	localhost230405150001	D03	23.0	23.0	33.0	33.0	f04	-0.76996857	7.596534
D	3	9	failing	rejected	drug_x	338.52442329071704	641.2051139521957	42	309.0	localhost230405150001	D03	24.0	24.0	34.0	34.0	f04	0.23431206	6.4749885
D	3	9	failing	rejected	drug_x	568.3484989579176	686.0959159239059	42	309.0	localhost230405150001	D03	25.0	25.0	35.0	35.0	f04	-0.5845242	6.173841
D	3	9	failing	rejected	drug_x	816.9368736651882	676.0177838015443	42	309.0	localhost230405150001	D03	26.0	26.0	37.0	37.0	f04	-0.14039461	7.0591574
D	3	9	failing	rejected	drug_x	882.464309102816	724.3798297314996	42	309.0	localhost230405150001	D03	27.0	27.0	38.0	38.0	f04	-0.41490775	7.100586
D	3	9	failing	rejected	drug_x	292.5679468242245	762.6337834986284	42	309.0	localhost230405150001	D03	30.0	30.0	42.0	42.0	f04	-0.4723418	5.715383
D	3	9	failing	rejected	drug_x	908.1182951580168	872.0680390451339	42	309.0	localhost230405150001	D03	33.0	33.0	45.0	45.0	f04	-0.4185517	6.6638365
D	3	9	failing	rejected	drug_x	610.9254490542044	848.106342393896	42	309.0	localhost230405150001	D03	34.0	34.0	46.0	46.0	f04	-0.60294586	5.760477
D	3	9	failing	rejected	drug_x	240.2235959995604	877.0768765798439	42	309.0	localhost230405150001	D03	36.0	36.0	48.0	48.0	f04	-0.38382807	6.2944245
D	3	9	failing	rejected	drug_x	707.4733944954129	980.462123197903	42	309.0	localhost230405150001	D03	38.0	38.0	53.0	53.0	f04	1.6807957	6.260843
D	3	9	failing	rejected	drug_x	795.0826539855072	1004.7955163043479	42	309.0	localhost230405150001	D03	40.0	40.0	56.0	56.0	f04	1.9031478	6.187038
D	3	9	failing	rejected	drug_x	592.5416326530612	1020.9775510204082	42	309.0	localhost230405150001	D03	41.0	41.0	57.0	57.0	f04	2.7918656	5.6576095
D	3	9	failing	rejected	drug_x	1029.762088974855	1029.662798194713	42	309.0	localhost230405150001	D03	42.0	42.0	58.0	58.0	f04	7.652074	4.2060275
D	3	9	failing	rejected	drug_x	412.4986631016043	56.54144385026738	64	310.0	localhost230405150001	D03	1.0	1.0	2.0	2.0	f05	7.4982586	4.126705
D	3	9	failing	rejected	drug_x	239.00851393188856	98.87848297213623	64	310.0	localhost230405150001	D03	2.0	2.0	4.0	4.0	f05	7.388526	4.0000067
D	3	9	failing	rejected	drug_x	515.6803499327052	131.58681022880216	64	310.0	localhost230405150001	D03	3.0	3.0	7.0	7.0	f05	7.4291224	4.2074313
D	3	9	failing	rejected	drug_x	707.3540740740741	125.42481481481481	64	310.0	localhost230405150001	D03	4.0	4.0	8.0	8.0	f05	2.5082026	5.3953505
D	3	9	failing	rejected	drug_x	132.05951096727796	155.90902553038475	64	310.0	localhost230405150001	D03	5.0	5.0	9.0	9.0	f05	1.1808481	5.9853373
D	3	9	failing	rejected	drug_x	969.3574351978172	161.8724420190996	64	310.0	localhost230405150001	D03	6.0	6.0	10.0	10.0	f05	7.5079546	4.137704
D	3	9	failing	rejected	drug_x	680.3984706881903	183.0246389124894	64	310.0	localhost230405150001	D03	7.0	7.0	12.0	12.0	f05	2.4464307	5.4078574
D	3	9	failing	rejected	drug_x	798.3826170815503	243.37683081188595	64	310.0	localhost230405150001	D03	8.0	8.0	13.0	13.0	f05	-0.20034514	6.5671997
D	3	9	failing	rejected	drug_x	563.4774409166865	232.66632847935068	64	310.0	localhost230405150001	D03	9.0	9.0	14.0	14.0	f05	-0.25239322	6.9568224
D	3	9	failing	rejected	drug_x	909.2425636307881	234.88592456301748	64	310.0	localhost230405150001	D03	10.0	10.0	15.0	15.0	f05	3.0612361	4.856415
D	3	9	failing	rejected	drug_x	1012.4596273291926	241.6782608695652	64	310.0	localhost230405150001	D03	11.0	11.0	16.0	16.0	f05	7.2662973	4.3219666
D	3	9	failing	rejected	drug_x	189.3632064850259	243.68565638369736	64	310.0	localhost230405150001	D03	12.0	12.0	18.0	18.0	f05	-0.2510085	6.98089
D	3	9	failing	rejected	drug_x	259.52988656195464	312.22000436300175	64	310.0	localhost230405150001	D03	13.0	13.0	20.0	20.0	f05	-0.12726821	7.1834044
D	3	9	failing	rejected	drug_x	400.665220293725	346.0016688918558	64	310.0	localhost230405150001	D03	14.0	14.0	21.0	21.0	f05	7.2637725	4.0964766
D	3	9	failing	rejected	drug_x	325.7509345794393	309.2584112149533	64	310.0	localhost230405150001	D03	15.0	15.0	22.0	22.0	f05	2.1648116	6.057105
D	3	9	failing	rejected	drug_x	522.2033555105583	393.51345096904834	64	310.0	localhost230405150001	D03	16.0	16.0	23.0	23.0	f05	1.512031	5.7913384
D	3	9	failing	rejected	drug_x	844.0517747052133	371.81971628658647	64	310.0	localhost230405150001	D03	17.0	17.0	24.0	24.0	f05	-0.81291205	7.5155764
D	3	9	failing	rejected	drug_x	694.2638376383763	372.62238622386224	64	310.0	localhost230405150001	D03	18.0	18.0	25.0	25.0	f05	7.624945	4.239851
D	3	9	failing	rejected	drug_x	152.35561450044207	454.27816091954026	64	310.0	localhost230405150001	D03	19.0	19.0	26.0	26.0	f05	2.0992243	6.1159983
D	3	9	failing	rejected	drug_x	563.9530372639101	461.301684532925	64	310.0	localhost230405150001	D03	20.0	20.0	27.0	27.0	f05	1.3681414	6.281506
D	3	9	failing	rejected	drug_x	945.6217084136159	461.27103403982017	64	310.0	localhost230405150001	D03	21.0	21.0	28.0	28.0	f05	7.663377	4.244809
D	3	9	failing	rejected	drug_x	256.2913447960794	497.97483179666085	64	310.0	localhost230405150001	D03	22.0	22.0	29.0	29.0	f05	-0.0936133	7.0688105
D	3	9	failing	rejected	drug_x	712.9946544482627	492.17105765559376	64	310.0	localhost230405150001	D03	23.0	23.0	30.0	30.0	f05	1.4268351	6.253881
D	3	9	failing	rejected	drug_x	558.856002281152	536.4652599562779	64	310.0	localhost230405150001	D03	24.0	24.0	32.0	32.0	f05	-0.8244243	6.735225
D	3	9	failing	rejected	drug_x	719.8285373744253	624.4314660309893	64	310.0	localhost230405150001	D03	26.0	26.0	35.0	35.0	f05	1.0891889	6.2834873
D	3	9	failing	rejected	drug_x	864.8208917197452	640.5574522292993	64	310.0	localhost230405150001	D03	28.0	28.0	37.0	37.0	f05	-0.23675196	-1.0514137
D	3	9	failing	rejected	drug_x	199.89640547869013	641.3404018633108	64	310.0	localhost230405150001	D03	29.0	29.0	38.0	38.0	f05	-0.16527148	5.977286
D	3	9	failing	rejected	drug_x	790.6580983969044	650.6909894969597	64	310.0	localhost230405150001	D03	30.0	30.0	39.0	39.0	f05	0.8392957	2.1083443
D	3	9	failing	rejected	drug_x	423.47583643122675	623.27018396721	64	310.0	localhost230405150001	D03	32.0	32.0	41.0	41.0	f05	0.19554259	6.722081
D	3	9	failing	rejected	drug_x	644.2665470047117	659.229302221225	64	310.0	localhost230405150001	D03	33.0	33.0	43.0	43.0	f05	1.2220553	5.955093
D	3	9	failing	rejected	drug_x	971.6798764796706	697.1847658260422	64	310.0	localhost230405150001	D03	34.0	34.0	44.0	44.0	f05	1.3314807	5.459961
D	3	9	failing	rejected	drug_x	783.6128290516968	745.0677925784967	64	310.0	localhost230405150001	D03	37.0	37.0	47.0	47.0	f05	0.6039771	6.542255
D	3	9	failing	rejected	drug_x	573.4137032695063	744.2773218705223	64	310.0	localhost230405150001	D03	38.0	38.0	49.0	49.0	f05	0.6154795	6.1436934
D	3	9	failing	rejected	drug_x	287.3533337968435	732.2080233609122	64	310.0	localhost230405150001	D03	39.0	39.0	50.0	50.0	f05	0.03724649	6.8629923
D	3	9	failing	rejected	drug_x	1067.3479758828596	779.7372954349698	64	310.0	localhost230405150001	D03	41.0	41.0	52.0	52.0	f05	6.731977	4.0306177
D	3	9	failing	rejected	drug_x	186.27773429161033	789.3432718992386	64	310.0	localhost230405150001	D03	42.0	42.0	53.0	53.0	f05	0.29811662	6.2261276
D	3	9	failing	rejected	drug_x	531.2696840521564	792.288741223671	64	310.0	localhost230405150001	D03	44.0	44.0	55.0	55.0	f05	-0.47709796	1.814815
D	3	9	failing	rejected	drug_x	442.6356435643564	859.1294554455445	64	310.0	localhost230405150001	D03	46.0	46.0	58.0	58.0	f05	0.7366718	4.977032
D	3	9	failing	rejected	drug_x	565.1436332767403	850.1022071307301	64	310.0	localhost230405150001	D03	47.0	47.0	59.0	59.0	f05	0.32099184	-0.26389977
D	3	9	failing	rejected	drug_x	181.30875455966648	903.4144085461178	64	310.0	localhost230405150001	D03	49.0	49.0	62.0	62.0	f05	-0.07323158	5.597474
D	3	9	failing	rejected	drug_x	889.2333149137348	868.6858230490575	64	310.0	localhost230405150001	D03	50.0	50.0	63.0	63.0	f05	1.6192633	-1.0724237
D	3	9	failing	rejected	drug_x	530.6941176470589	933.170756302521	64	310.0	localhost230405150001	D03	52.0	52.0	65.0	65.0	f05	1.3909839	1.6034642
D	3	9	failing	rejected	drug_x	359.8693584187718	900.6519395412747	64	310.0	localhost230405150001	D03	54.0	54.0	67.0	67.0	f05	0.31905	5.8453174
D	3	9	failing	rejected	drug_x	478.4572031344183	943.0180831826401	64	310.0	localhost230405150001	D03	55.0	55.0	68.0	68.0	f05	1.1698465	4.7429914
D	3	9	failing	rejected	drug_x	106.4577620521893	923.4721362229102	64	310.0	localhost230405150001	D03	56.0	56.0	69.0	69.0	f05	0.16214332	6.770056
D	3	9	failing	rejected	drug_x	933.7371589085072	959.4646869983949	64	310.0	localhost230405150001	D03	58.0	58.0	71.0	71.0	f05	1.4308562	0.32464933
D	3	9	failing	rejected	drug_x	762.213510083204	927.7426315047243	64	310.0	localhost230405150001	D03	59.0	59.0	72.0	72.0	f05	-0.74731827	7.292351
D	3	9	failing	rejected	drug_x	450.51500938086303	996.8827392120076	64	310.0	localhost230405150001	D03	61.0	61.0	75.0	75.0	f05	4.7246	4.6417704
D	3	9	failing	rejected	drug_x	409.6629213483146	993.4282727985367	64	310.0	localhost230405150001	D03	62.0	62.0	77.0	77.0	f05	0.065960616	7.0810604
D	3	9	failing	rejected	drug_x	1030.4875807252856	1010.6582215598609	64	310.0	localhost230405150001	D03	63.0	63.0	78.0	78.0	f05	-0.5227701	6.7147775
D	3	9	failing	rejected	drug_x	570.9727443609023	1015.8782894736842	64	310.0	localhost230405150001	D03	64.0	64.0	81.0	81.0	f05	2.739869	5.5321712
D	3	9	failing	rejected	drug_x	727.585460599334	130.07991120976692	62	311.0	localhost230405150001	D03	2.0	2.0	8.0	8.0	f06	5.285695	4.4813285
D	3	9	failing	rejected	drug_x	358.74519549370444	166.5952065385465	62	311.0	localhost230405150001	D03	3.0	3.0	9.0	9.0	f06	-0.65486264	5.5716715
D	3	9	failing	rejected	drug_x	896.7738455715368	173.2910673732021	62	311.0	localhost230405150001	D03	5.0	5.0	11.0	11.0	f06	1.5503643	5.983422
D	3	9	failing	rejected	drug_x	511.8860510805501	242.6638288583279	62	311.0	localhost230405150001	D03	7.0	7.0	13.0	13.0	f06	2.1135306	5.878359
D	3	9	failing	rejected	drug_x	268.76385224274406	284.10778364116095	62	311.0	localhost230405150001	D03	9.0	9.0	16.0	16.0	f06	-0.33809206	6.6133757
D	3	9	failing	rejected	drug_x	149.46310160427808	322.46256684491976	62	311.0	localhost230405150001	D03	10.0	10.0	17.0	17.0	f06	4.428424	4.792063
D	3	9	failing	rejected	drug_x	483.31676300578033	327.0163134232498	62	311.0	localhost230405150001	D03	11.0	11.0	19.0	19.0	f06	0.9783888	6.16801
D	3	9	failing	rejected	drug_x	589.6181353767561	336.19093231162196	62	311.0	localhost230405150001	D03	13.0	13.0	21.0	21.0	f06	4.245213	4.873352
D	3	9	failing	rejected	drug_x	843.4263736263737	345.44102564102565	62	311.0	localhost230405150001	D03	14.0	14.0	22.0	22.0	f06	4.8722258	4.668253
D	3	9	failing	rejected	drug_x	1003.7433653303218	387.7363071710898	62	311.0	localhost230405150001	D03	15.0	15.0	23.0	23.0	f06	0.052879773	5.0293174
D	3	9	failing	rejected	drug_x	689.8619892058597	399.48496530454895	62	311.0	localhost230405150001	D03	17.0	17.0	25.0	25.0	f06	7.6173596	4.1439586
D	3	9	failing	rejected	drug_x	930.7824448034464	451.39095315024235	62	311.0	localhost230405150001	D03	18.0	18.0	26.0	26.0	f06	1.6151509	5.861097
D	3	9	failing	rejected	drug_x	216.01390534881884	408.7992415264281	62	311.0	localhost230405150001	D03	19.0	19.0	27.0	27.0	f06	0.19690521	6.73516
D	3	9	failing	rejected	drug_x	487.5589300640847	447.3243243243243	62	311.0	localhost230405150001	D03	21.0	21.0	29.0	29.0	f06	2.4027424	5.862267
D	3	9	failing	rejected	drug_x	74.96236493869127	465.04236979482823	62	311.0	localhost230405150001	D03	22.0	22.0	30.0	30.0	f06	0.25137672	2.4781482
D	3	9	failing	rejected	drug_x	831.5897435897435	453.1261261261261	62	311.0	localhost230405150001	D03	23.0	23.0	31.0	31.0	f06	7.4209166	3.9997895
D	3	9	failing	rejected	drug_x	246.82978723404256	498.9029255319149	62	311.0	localhost230405150001	D03	26.0	26.0	34.0	34.0	f06	-0.9983657	7.2730074
D	3	9	failing	rejected	drug_x	755.8833632689717	505.1550291872474	62	311.0	localhost230405150001	D03	27.0	27.0	35.0	35.0	f06	1.1570715	6.201332
D	3	9	failing	rejected	drug_x	636.0941322980001	500.06131418943664	62	311.0	localhost230405150001	D03	28.0	28.0	36.0	36.0	f06	0.25129634	5.9387197
D	3	9	failing	rejected	drug_x	877.2205700123916	523.7620817843866	62	311.0	localhost230405150001	D03	29.0	29.0	37.0	37.0	f06	3.8774319	4.9603424
D	3	9	failing	rejected	drug_x	473.24192810756426	527.2557395042531	62	311.0	localhost230405150001	D03	30.0	30.0	38.0	38.0	f06	0.14978305	6.319858
D	3	9	failing	rejected	drug_x	808.2455735180909	573.9006928406467	62	311.0	localhost230405150001	D03	31.0	31.0	41.0	41.0	f06	7.252415	4.063092
D	3	9	failing	rejected	drug_x	221.79163302752295	577.2562201834862	62	311.0	localhost230405150001	D03	32.0	32.0	42.0	42.0	f06	0.5161918	5.7610164
D	3	9	failing	rejected	drug_x	377.8796007010592	601.0076202087937	62	311.0	localhost230405150001	D03	33.0	33.0	43.0	43.0	f06	0.20676528	6.2316008
D	3	9	failing	rejected	drug_x	718.5452441946946	612.1284191389142	62	311.0	localhost230405150001	D03	34.0	34.0	44.0	44.0	f06	0.3723388	6.363514
D	3	9	failing	rejected	drug_x	477.4973955673578	621.0293126340517	62	311.0	localhost230405150001	D03	35.0	35.0	45.0	45.0	f06	0.22237998	5.678085
D	3	9	failing	rejected	drug_x	876.4747474747475	627.8316239316239	62	311.0	localhost230405150001	D03	36.0	36.0	46.0	46.0	f06	0.38033152	6.7616463
D	3	9	failing	rejected	drug_x	578.4649122807018	594.2862938596492	62	311.0	localhost230405150001	D03	37.0	37.0	47.0	47.0	f06	1.6321344	-1.2145166
D	3	9	failing	rejected	drug_x	642.8302164320236	661.9257196890103	62	311.0	localhost230405150001	D03	38.0	38.0	48.0	48.0	f06	1.5098789	-0.40864754
D	3	9	failing	rejected	drug_x	303.1806331471136	664.9000620732464	62	311.0	localhost230405150001	D03	39.0	39.0	49.0	49.0	f06	3.1244433	4.91601
D	3	9	failing	rejected	drug_x	164.85700280112044	673.1434173669468	62	311.0	localhost230405150001	D03	40.0	40.0	51.0	51.0	f06	0.4789841	6.5814204
D	3	9	failing	rejected	drug_x	528.4435394298408	685.9100333209922	62	311.0	localhost230405150001	D03	41.0	41.0	52.0	52.0	f06	0.49990445	5.177635
D	3	9	failing	rejected	drug_x	838.702615780446	752.8471269296741	62	311.0	localhost230405150001	D03	43.0	43.0	54.0	54.0	f06	1.8474478	5.835885
D	3	9	failing	rejected	drug_x	756.5739756759948	714.8074152792537	62	311.0	localhost230405150001	D03	44.0	44.0	55.0	55.0	f06	-0.613122	6.3277965
D	3	9	failing	rejected	drug_x	703.3204145525208	780.0036705171111	62	311.0	localhost230405150001	D03	47.0	47.0	59.0	59.0	f06	0.24180876	7.111102
D	3	9	failing	rejected	drug_x	305.01521645949424	782.3820724389199	62	311.0	localhost230405150001	D03	48.0	48.0	60.0	60.0	f06	0.4180817	6.6329994
D	3	9	failing	rejected	drug_x	595.7084683017122	802.3433595557613	62	311.0	localhost230405150001	D03	49.0	49.0	61.0	61.0	f06	0.954825	6.2408285
D	3	9	failing	rejected	drug_x	123.62954679719807	802.2892649168706	62	311.0	localhost230405150001	D03	50.0	50.0	62.0	62.0	f06	1.2597862	-1.1203384
D	3	9	failing	rejected	drug_x	878.33000983008	896.3144689416281	62	311.0	localhost230405150001	D03	53.0	53.0	65.0	65.0	f06	-0.38696897	6.655837
D	3	9	failing	rejected	drug_x	285.4990016638935	891.4634775374376	62	311.0	localhost230405150001	D03	54.0	54.0	66.0	66.0	f06	0.071383685	7.2065954
D	3	9	failing	rejected	drug_x	646.2211383748994	929.5487731295253	62	311.0	localhost230405150001	D03	55.0	55.0	67.0	67.0	f06	1.1914245	6.428536
D	3	9	failing	rejected	drug_x	206.29543239103188	986.4044005013229	62	311.0	localhost230405150001	D03	58.0	58.0	71.0	71.0	f06	0.58846104	6.6496344
D	3	9	failing	rejected	drug_x	713.9058896210873	1009.8212520593081	62	311.0	localhost230405150001	D03	59.0	59.0	72.0	72.0	f06	1.6399044	6.359171
D	3	9	failing	rejected	drug_x	321.66226092365105	983.8140258124708	62	311.0	localhost230405150001	D03	60.0	60.0	73.0	73.0	f06	0.9951078	1.6004893
D	3	9	failing	rejected	drug_x	520.6879940183721	1008.784447767571	62	311.0	localhost230405150001	D03	61.0	61.0	74.0	74.0	f06	-1.3223962	1.3666086
D	3	9	failing	rejected	drug_x	408.6608715808994	990.5420723226704	62	311.0	localhost230405150001	D03	62.0	62.0	75.0	75.0	f06	1.0955255	-0.219345
D	3	9	failing	rejected	drug_x	640.6496305418719	82.50431034482759	66	312.0	localhost230405150001	D03	2.0	2.0	2.0	2.0	f07	4.283954	4.8548074
D	3	9	failing	rejected	drug_x	716.081514762516	111.94929396662387	66	312.0	localhost230405150001	D03	4.0	4.0	4.0	4.0	f07	7.4345574	4.234242
